"","ID","observation_day","beepo","date","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_physical_activity","night_screen","night_appcat_combined","SUM_inactivity_timediff","MAX_inactivity_timediff","weekday","week_of_year"
"948",6,20,3,2014-04-14,7,-1,1,0.102777777777778,902.572999715804,1,0,62.014,559.795,113.068,0,0,0,20.227,147.15,0,0,0,0,0.216842150316727,897.411999940872,1762.09,6.621,6.621,1,15
"949",6,20,4,2014-04-14,7,0,0,0.238888888888889,310.901000022888,0,0,8.144,194.15,89.233,0,0,0,0,19.148,0,0,0,0,0.216842150316727,897.411999940872,1762.09,6.621,6.621,1,15
"950",6,20,5,2014-04-14,NA,NA,NA,0.0588983050847457,648.623999834061,0,0,7.091,406.572,66.542,0,0,29.434,11.305,127.384,0,0,0,0,0.216842150316727,897.411999940872,1762.09,6.621,6.621,1,15
"951",6,21,1,2014-04-15,7,-1,1,0.144444444444445,245.631000041962,0,0,14.09,389.593,242.137,0,0,0,0,198.951,0,0,0,12.056,0.0367149758454106,2757.4319999218,3895.673,5.448,5.448,2,15
"952",6,21,2,2014-04-15,7,-1,1,0.155555555555555,501.000000238419,2,1,24.758,149.302,38.443,0,0,0,7.023,281.267,0,0,0,0,0.0367149758454106,2757.4319999218,3895.673,5.448,5.448,2,15
"953",6,21,3,2014-04-15,7,0,1,0.3,560.006999492645,0,0,0,184.604,114.411,0,0,0,22.703,219.849,18.202,0,0,0,0.0367149758454106,2757.4319999218,3895.673,5.448,5.448,2,15
"954",6,21,4,2014-04-15,5,-1,-1,0.333333333333333,745.19200015068,0,0,0,527.28,130.877,0,0,71.646,14.165,1.033,0,0,0,0,0.0367149758454106,2757.4319999218,3895.673,5.448,5.448,2,15
"955",6,21,5,2014-04-15,9,1,1,0.238888888888889,936.154999971389,0,0,7.02,665.619,239.811,0,0,0,8.048,15.286,0,0,0,0,0.0367149758454106,2757.4319999218,3895.673,5.448,5.448,2,15
"956",6,22,1,2014-04-16,9,1,1,0.182142857142857,322.290999889374,0,0,0,218.426,97.499,0,0,0,0,0,0,0,0,0,0.1,2572.63699984551,3479.605,5.935,5.935,3,16
"957",6,22,2,2014-04-16,8,0,1,0.3,2503.37399959564,0,0,88.05,1330.509,233.61,0,0,18.5,28.511,722.539,80.631,0,0,0,0.1,2572.63699984551,3479.605,5.935,5.935,3,16
"958",6,22,3,2014-04-16,5,-1,-1,0.0585434173669468,1961.38099932671,0,0,11.103,653.347,799.202,0,0,0,9.042,488.045,0,0,0,0,0.1,2572.63699984551,3479.605,5.935,5.935,3,16
"959",6,22,4,2014-04-16,9,1,1,0.05,1481.69099998474,0,0,266.16,517.743,347.95,0,0,0,11.147,338.291,0,0,0,0,0.1,2572.63699984551,3479.605,5.935,5.935,3,16
"960",6,22,5,2014-04-16,7,-1,0,0.125,3030.79100012779,0,0,34.717,1067.541,674.267,0,0,0,17.159,707.038,0,0,0,0,0.1,2572.63699984551,3479.605,5.935,5.935,3,16
"961",6,23,1,2014-04-17,5,0,-1,0.168357487922705,1403.8599998951,0,0,0,324.211,135.705,0,0,0,424.132,515.373,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,5.795,4,16
"962",6,23,2,2014-04-17,7,1,1,0.269444444444444,642.56200003624,0,0,0,237.729,101.049,0,0,30.484,0,273.112,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,5.795,4,16
"963",6,23,3,2014-04-17,7,0,1,0.227777777777778,2026.54700016975,0,0,63.614,695.122,841.882,0,0,61.206,37.836,173.359,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,5.795,4,16
"964",6,23,4,2014-04-17,7,-1,1,0.147222222222222,4631.8730006218,0,0,78.097,1659.229,1125.1,0,0,204.297,969.034,572.656,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,5.795,4,16
"965",6,23,5,2014-04-17,8,1,1,0.0944444444444445,2587.49300003052,1,0,472.157,741.39,757.69,0,0,2.005,13.057,441.242,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,5.795,4,16
"966",6,24,1,2014-04-18,7,-1,1,0.11505376344086,502.669999837876,0,0,0,273.295,118.471,0,0,0,0,169.161,0,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5.65,5,16
"967",6,24,2,2014-04-18,NA,NA,NA,0.338888888888889,515.730000495911,0,0,43.372,71.634,346.717,0,0,0,14.379,39.172,0,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5.65,5,16
"968",6,24,3,2014-04-18,4,-1,-1,0.0777777777777779,3674.48800063133,3,0,646.123,1846.048,423.803,0,76.947,0,16.235,578.778,0,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5.65,5,16
"969",6,24,4,2014-04-18,6,-1,1,0.280555555555555,1927.01900029182,0,0,25.177,1045.202,585.738,0,0,0,17.161,16.097,331.93,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5.65,5,16
"970",6,24,5,2014-04-18,8,-1,1,0.0361111111111111,280.324000120163,0,0,0,162.796,493.927,0,0,10.072,0,0,0,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5.65,5,16
"971",6,25,1,2014-04-19,5,1,-1,0.0694444444444446,603.046000242234,0,0,0,537.964,9.407,0,0,0,0,55.566,0,0,0,0,0.0154320987654321,861.71399974823,914.966,0,0,6,16
"972",6,25,2,2014-04-19,6,-1,1,0.0916666666666668,1607.20100045204,0,0,0,1126.387,300.747,0,0,0,17.181,46.419,116.222,0,0,0,0.0154320987654321,861.71399974823,914.966,0,0,6,16
"973",6,25,3,2014-04-19,7,0,1,0.238888888888889,1009.87200021744,0,0,115.134,341.997,465.144,0,0,0,0,86.935,0,0,0,0,0.0154320987654321,861.71399974823,914.966,0,0,6,16
"974",6,25,4,2014-04-19,8,0,1,0.238888888888889,766.968999385833,4,0,481.738,72.232,183.999,0,0,0,28.515,0,0,0,0,0,0.0154320987654321,861.71399974823,914.966,0,0,6,16
"975",6,25,5,2014-04-19,8,1,1,0.119444444444444,526.625000476837,0,0,0,337.551,179.654,0,0,0,9.12,0,0,0,0,0,0.0154320987654321,861.71399974823,914.966,0,0,6,16
"976",6,26,1,2014-04-20,7,1,1,0.0638888888888888,542.210000276566,0,0,15.186,426.612,301.288,0,0,0,0,3.01,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,4,7,16
"977",6,26,2,2014-04-20,NA,NA,NA,0.0527777777777777,1702.12900018692,0,0,50.133,426.083,191.254,0,0,0,8.04,1026.103,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,4,7,16
"978",6,26,3,2014-04-20,9,1,1,0.0166666666666667,149.891999959946,0,0,0,32.299,108.416,0,0,0,7.062,2.009,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,4,7,16
"979",6,26,4,2014-04-20,9,1,1,0.0111111111111111,743.422000169754,0,0,0,0,13.07,0,0,0,13.128,717.052,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,4,7,16
"980",6,26,5,2014-04-20,7,-1,0,0.0444444444444444,148.488000154495,0,0,0,0,128.087,0,0,0,15.304,5.026,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,4,7,16
"981",6,27,1,2014-04-21,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,6.114,1,16
"982",6,27,2,2014-04-21,7,-1,1,0.12457264957265,269.388999700546,0,0,0,33.75,35.229,0,0,0,16.328,178.357,0,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,6.114,1,16
"983",6,27,3,2014-04-21,5,1,-1,0.0725957049486461,3043.73599982262,0,0,0,772.177,949.453,0,0,0,29.296,1290.726,0,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,6.114,1,16
"984",6,27,4,2014-04-21,8,1,1,0.0944444444444443,1742.37099981308,1,0,29.031,825.294,896.136,0,0,0,0,123.533,0,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,6.114,1,16
"985",6,27,5,2014-04-21,8,1,1,0.0555555555555555,1579.48900055885,0,0,7.071,968.128,502.516,0,0,0,6.032,58.85,36.522,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,6.114,1,16
"986",6,28,1,2014-04-22,7,0,1,0.310487528344671,1017.80499911308,0,0,0,850.93,153.342,0,0,19.13,0,23.076,19.198,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,6.14,2,16
"987",6,28,2,2014-04-22,6,-1,0,0.188888888888889,679.697999715806,0,0,0,65.783,27.165,0,0,0,10.218,576.148,0,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,6.14,2,16
"988",6,28,3,2014-04-22,5,-1,-1,0.088888888888889,3093.48799967766,2,0,395.381,1634.273,610.405,0,0,24.836,15.23,209.392,211.752,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,6.14,2,16
"989",6,28,4,2014-04-22,9,1,2,0.0861111111111112,3945.03500008583,4,1,1175.244,1511.81,944.109,0,0,0,36.711,276.527,0,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,6.14,2,16
"990",6,28,5,2014-04-22,6,-1,1,0.086111111111111,2166.36899924278,0,0,59.179,988.081,997.099,0,0,0,0,121.666,0,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,6.14,2,16
"991",6,29,1,2014-04-23,7,-1,1,0.0640957446808511,791.414999961853,0,0,0,257.239,208.637,0,0,0,0,319.966,0,0,0,0,0.0613095238095237,4208.33600068092,4583.638,5.199,5.199,3,17
"992",6,29,2,2014-04-23,7,1,1,0.0777777777777778,2070.17600035668,0,0,12.032,988.601,773.907,0,0,37.754,13.192,244.149,0,0,0,0,0.0613095238095237,4208.33600068092,4583.638,5.199,5.199,3,17
"993",6,29,3,2014-04-23,NA,NA,NA,0.138888888888889,1151.84899902344,0,0,0,650.872,496.389,0,0,0,0,4.017,0,0,0,0,0.0613095238095237,4208.33600068092,4583.638,5.199,5.199,3,17
"994",6,29,4,2014-04-23,6.5,0.5,0.5,0.252777777777778,1363.36800026894,3,0,242.936,878.544,53.338,0,0,0,103.866,83.601,0,0,0,0,0.0613095238095237,4208.33600068092,4583.638,5.199,5.199,3,17
"995",6,29,5,2014-04-23,8,-1,1,0.188888888888889,1978.92600011826,1,0,98.779,1425.473,165.502,0,0,0,10.073,212.964,39.757,0,0,26.582,0.0613095238095237,4208.33600068092,4583.638,5.199,5.199,3,17
"996",6,30,1,2014-04-24,NA,NA,NA,0.163550135501355,766.726999759674,0,0,0,473.118,294.129,0,0,0,0,85.683,88.046,0,0,0,0.0656530885446548,2368.6289999485,3451.764,5.781,5.781,4,17
"997",6,30,2,2014-04-24,7,1,0,0.388888888888889,1061.35100030899,0,0,23.241,431.237,107.963,0,0,0,31.427,466.978,0,0,0,0,0.0656530885446548,2368.6289999485,3451.764,5.781,5.781,4,17
"998",6,30,3,2014-04-24,8,-1,1,0.427777777777778,3451.84299874306,3,0,583.835,2202.442,235.355,0,0,0,27.68,322.596,78.513,0,0,0,0.0656530885446548,2368.6289999485,3451.764,5.781,5.781,4,17
"999",6,30,4,2014-04-24,8,0,1,0.3515065913371,988.659000635147,2,3,439.939,324.072,207.032,0,0,0,9.035,8.066,0,0,0,0,0.0656530885446548,2368.6289999485,3451.764,5.781,5.781,4,17
"1000",6,30,5,2014-04-24,8,-1,1,0.0408730158730159,659.064999818802,0,0,20.772,353.671,54.783,0,0,0,55.267,73.957,0,0,0,15.117,0.0656530885446548,2368.6289999485,3451.764,5.781,5.781,4,17
"1001",6,31,1,2014-04-25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5.994,5,17
"1002",6,31,2,2014-04-25,6,-1,0,0.333333333333333,400.849999666214,2,0,179.763,289.739,66.879,0,0,0,12.054,890.524,0,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5.994,5,17
"1003",6,31,3,2014-04-25,NA,NA,NA,0.191666666666666,497.812999725341,0,0,0,434.438,50.19,0,0,0,13.197,0,0,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5.994,5,17
"1004",6,31,4,2014-04-25,7,-1,1,0.291666666666667,2114.14100003243,1,0,253.955,797.744,561.194,0,0,0,6.065,494.716,0,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5.994,5,17
"1005",6,31,5,2014-04-25,6,-1,0,0.241666666666667,1839.54100060463,0,0,229.575,608.917,172.674,0,0,52.646,8.039,612.656,151.347,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5.994,5,17
"1006",6,32,1,2014-04-26,NA,NA,NA,0.305555555555556,1228.65900039673,0,0,13.082,889.766,158.653,0,0,121.057,0,0,45.608,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,1,6,17
"1007",6,32,2,2014-04-26,7,-1,1,0.35,210.099000453949,2,0,161.807,14.102,27.012,0,0,0,7.033,0,0,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,1,6,17
"1008",6,32,3,2014-04-26,9,1,1,0.377777777777778,881.06800031662,5,0,186.032,420.508,274.292,0,0,0,0,0,0,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,1,6,17
"1009",6,32,4,2014-04-26,7,-1,1,0.452777777777778,2942.34000015259,3,1,329.837,1269.29,253.97,0,0,0,9.075,201.076,878.423,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,1,6,17
"1010",6,32,5,2014-04-26,7,1,1,0.0166666666666667,120.238999843597,0,0,0,82.823,32.289,0,0,0,5.032,0,0,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,1,6,17
"1011",6,33,1,2014-04-27,8,-1,1,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,5.523,7,17
"1012",6,33,2,2014-04-27,7,-1,1,0.0444444444444445,209.088999986649,0,0,0,107.284,78.146,0,0,0,19.402,0,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,5.523,7,17
"1013",6,33,3,2014-04-27,7,0,1,0.0777777777777777,118.642000198364,0,0,0,54.219,54.225,0,0,0,10.063,0,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,5.523,7,17
"1014",6,33,4,2014-04-27,7,-1,1,0.0194444444444445,82.5590002536773,0,0,0,0,11.512,0,0,0,7.03,63.941,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,5.523,7,17
"1015",6,33,5,2014-04-27,7,0,1,0.0416666666666667,335.987999916077,0,0,0,183.175,145.369,0,0,0,8.026,4.268,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,5.523,7,17
"1016",6,34,1,2014-04-28,NA,NA,NA,0.338888888888889,1207.17100024223,0,0,21.176,879.809,317.377,0,0,0,0,216.673,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,6.781,1,17
"1017",6,34,2,2014-04-28,7,-1,1,0.122222222222222,48.4539999961853,0,0,0,3.025,46.334,0,0,0,0,0,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,6.781,1,17
"1018",6,34,3,2014-04-28,5,0,-1,0.102777777777778,824.296999931335,0,0,28.083,339.299,138.31,0,0,21.327,8.034,288.912,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,6.781,1,17
"1019",6,34,4,2014-04-28,7,0,1,0.25,2041.75499987602,0,0,0,1307.965,302.157,0,0,10.156,7.121,471.447,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,6.781,1,17
"1020",6,34,5,2014-04-28,8,0,1,0.0361111111111111,1084.85700058937,0,0,0,511.163,145.346,0,0,0,8.045,420.017,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,6.781,1,17
"1021",6,35,1,2014-04-29,NA,NA,NA,0.208333333333333,18.2510001659393,0,0,0,293.442,31.942,0,0,0,0,295.137,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,5.708,2,17
"1022",6,35,2,2014-04-29,6.5,-1,1,0.291666666666667,682.196000337601,0,0,0,444.778,50.066,0,0,0,9.052,177.941,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,5.708,2,17
"1023",6,35,3,2014-04-29,NA,NA,NA,0.119444444444444,1271.32500004768,0,0,48.718,733.302,382.637,0,0,0,6.028,269.253,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,5.708,2,17
"1024",6,35,4,2014-04-29,8,1,1,0.0861111111111112,2278.52599954605,0,0,23.416,1263.554,1084.872,0,0,0,0,280.778,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,5.708,2,17
"1025",6,35,5,2014-04-29,8,1,1,0.291666666666667,934.145000696183,0,0,0,491.778,441.746,0,0,0,8.035,4.064,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,5.708,2,17
"1026",6,36,1,2014-04-30,7,-1,1,0.130072463768116,521.483999729157,0,0,0,175.812,84.052,0,0,0,0,257.34,0,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,5.691,3,18
"1027",6,36,2,2014-04-30,8,1,1,0.163888888888889,803.24799990654,0,0,47.441,306.753,359.691,0,0,9.123,9.084,70.812,0,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,5.691,3,18
"1028",6,36,3,2014-04-30,8,-1,1,0.184344312437619,1743.31000065803,0,0,8.148,643.578,211.868,0,0,0,7.22,872.084,0,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,5.691,3,18
"1029",6,36,4,2014-04-30,4,-1,-1,0.0583333333333334,2733.87499928474,0,0,23.198,1446.157,1018.209,0,0,34.103,6.072,222.982,63.787,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,5.691,3,18
"1030",6,36,5,2014-04-30,7,-1,1,0.0222222222222222,441.911999940872,0,0,14.547,294.272,112.56,0,0,0,20.141,0,0,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,5.691,3,18
"1031",6,37,1,2014-05-01,9,1,1,0.358333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,5.555,4,18
"1032",6,37,2,2014-05-01,NA,NA,NA,0.358333333333333,1453.71799969673,2,0,132.797,740.01,253.462,0,0,0,5.068,45.178,276.651,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,5.555,4,18
"1033",6,37,3,2014-05-01,7,-1,1,0.430555555555556,968.980000257492,0,0,150.789,111.923,319.607,0,0,11.035,6.019,369.129,0,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,5.555,4,18
"1034",6,37,4,2014-05-01,8.5,0.5,1,0.388888888888889,708.142000198364,0,0,7.029,163.607,518.416,0,0,0,19.045,0,0,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,5.555,4,18
"1035",6,37,5,2014-05-01,7,-1,1,0.288461538461538,125.961999893189,0,0,0,4.013,46.182,0,0,0,6.015,69.683,0,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,5.555,4,18
"1036",6,38,1,2014-05-02,NA,NA,NA,0.0798728813559322,124.633999824524,0,0,21.142,84.509,35.393,0,0,0,0,0,0,0,0,0,0.0305555555555556,1629.93799972534,1659.659,4.377,4.377,5,18
"1037",6,38,2,2014-05-02,7,-1,1,0.0527777777777778,1712.01999974251,0,0,3.011,956.449,45.205,0,0,0,8.098,640.067,58.916,0,0,0,0.0305555555555556,1629.93799972534,1659.659,4.377,4.377,5,18
"1038",6,38,3,2014-05-02,7,0,1,0.288888888888889,789.046999692916,2,0,442.435,111.347,25.95,0,0,0,5.041,204.031,0,0,0,0,0.0305555555555556,1629.93799972534,1659.659,4.377,4.377,5,18
"1039",6,38,4,2014-05-02,7,-1,1,0.344444444444444,1720.61699962616,1,0,387.394,993.194,160.104,0,0,0,7.043,133.513,31.763,0,0,7.101,0.0305555555555556,1629.93799972534,1659.659,4.377,4.377,5,18
"1040",6,38,5,2014-05-02,8,-1,1,0.255555555555556,490.199999809265,1,0,62.001,146.046,50.436,0,0,0,11.064,47.637,172.694,0,0,0,0.0305555555555556,1629.93799972534,1659.659,4.377,4.377,5,18
"1041",6,39,1,2014-05-03,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,4.759,6,18
"1042",6,39,2,2014-05-03,5,-1,-0.5,0.338562091503268,396.52799987793,0,0,2.004,208.294,98.647,0,0,0,21.305,61.514,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,4.759,6,18
"1043",6,39,3,2014-05-03,NA,NA,NA,0.0500000000000001,61.7820000648499,0,0,0,48.557,13.19,0,0,0,0,0,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,4.759,6,18
"1044",6,39,4,2014-05-03,7,0,0,0.405555555555555,113.977999925614,0,0,2.005,72.309,20.378,0,0,0,19.197,0,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,4.759,6,18
"1045",6,39,5,2014-05-03,8,-1,1,0.0722222222222223,131.15399980545,0,0,0,47.541,26.007,0,0,0,28.354,29.126,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,4.759,6,18
"1046",6,40,1,2014-05-04,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,143.739000082016,143.509,7.099,7.099,7,18
"1047",6,40,2,2014-05-04,7.5,-0.5,1,0.0333333333333333,459.962000131607,0,0,0,32.064,28.698,0,0,0,10.374,383.042,0,0,0,0,0.111111111111111,143.739000082016,143.509,7.099,7.099,7,18
"1048",6,40,3,2014-05-04,8,-1,1,0.413888888888889,1451.31699967384,0,0,12.115,693.719,88.124,0,0,0,12.305,644.443,0,0,0,0,0.111111111111111,143.739000082016,143.509,7.099,7.099,7,18
"1049",6,40,4,2014-05-04,NA,NA,NA,0.148295985060691,1022.29500007629,0,0,353.91,418.454,71.039,0,0,0,80.195,0,4.015,93.997,0,0,0.111111111111111,143.739000082016,143.509,7.099,7.099,7,18
"1050",6,40,5,2014-05-04,7.5,-1,0,0.0805555555555556,855.628999710083,0,0,0,385.101,72.794,0,0,0,16.412,381.037,0,0,0,0,0.111111111111111,143.739000082016,143.509,7.099,7.099,7,18
"1051",6,41,1,2014-05-05,7,0,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,6.67,1,18
"1052",6,41,2,2014-05-05,7,-1,1,0.0388888888888889,1273.24000000954,0,0,8.034,256.357,142.568,0,0,0,7.099,843.77,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,6.67,1,18
"1053",6,41,3,2014-05-05,NA,NA,NA,0.225,2495.167999506,0,0,16.19,1596.683,289.625,0,0,0,7.056,594.758,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,6.67,1,18
"1054",6,41,4,2014-05-05,7,-1,1,0.0555555555555555,562.809999942779,0,0,0,322.578,233.677,0,0,0,6.026,0,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,6.67,1,18
"1055",6,41,5,2014-05-05,NA,NA,NA,0.0472222222222221,85.0570001602173,0,0,0,37.639,3.366,0,0,0,0,43.899,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,6.67,1,18
"1056",6,42,1,2014-05-06,NA,NA,NA,0.350256769374416,1018.42100024223,0,0,0,445.865,108.433,0,0,0,0,465.695,40.743,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,6.692,2,18
"1057",6,42,2,2014-05-06,NA,NA,NA,0.0694444444444445,1473.82299947739,1,0,59.252,409.869,110.57,0,0,32.368,0,861.244,0,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,6.692,2,18
"1058",6,42,3,2014-05-06,NA,NA,NA,0.141666666666667,1442.98899960518,0,0,25.23,875.247,87.656,0,0,10.176,0,559.994,0,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,6.692,2,18
"1059",6,42,4,2014-05-06,NA,NA,NA,0.117436974789916,806.77599978447,0,0,84.181,482.527,141.609,0,0,0,0,328.558,0,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,6.692,2,18
"1060",6,42,5,2014-05-06,NA,NA,NA,0.0194444444444445,1212.97300004959,0,0,0,698.604,424.592,0,0,66.239,0,23.191,0,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,6.692,2,18
"1061",6,43,1,2014-05-07,8,0,1,0.184401709401709,842.060000181198,0,0,1.011,436.304,297.109,0,0,0,0,228.429,0,0,0,8.026,0.025,2173.77599978447,3564.704,5.89,5.89,3,19
"1062",6,43,2,2014-05-07,7,0,0,0.230555555555555,1703.96199989319,0,0,2.008,913.98,348.7,0,0,0,30.421,410.402,0,0,0,0,0.025,2173.77599978447,3564.704,5.89,5.89,3,19
"1063",6,43,3,2014-05-07,NA,NA,NA,0.0555555555555556,1512.09900069237,1,0,527.799,646.591,261.846,0,0,0,0,75.336,0,0,0,0,0.025,2173.77599978447,3564.704,5.89,5.89,3,19
"1064",6,43,4,2014-05-07,5,-1,-1,0.177777777777778,1354.18300032616,1,1,510.626,515.599,284.37,0,0,0,9.029,34.249,0,0,0,0,0.025,2173.77599978447,3564.704,5.89,5.89,3,19
"1065",6,43,5,2014-05-07,7,-1,1,0.0480842911877395,2926.72000002861,0,2,329.872,1050.18,448.532,0,0,0,543.047,608.356,0,0,0,0,0.025,2173.77599978447,3564.704,5.89,5.89,3,19
"1066",8,1,1,2014-03-14,8,1,1,NA,248.175999879837,0,0,20.821,129.315,0,0,0,0,0,87.745,0,0,10.053,0,NA,261.630000114441,261.533,8.385,5.802,5,11
"1067",8,1,2,2014-03-14,7,-1,1,NA,725.712000131607,0,10,361.245,34.235,0,0,0,0,8.02,174.609,122.688,0,7.017,0,NA,261.630000114441,261.533,8.385,5.802,5,11
"1068",8,1,3,2014-03-14,8,-1,2,NA,928.607000589371,0,0,179.742,0,0,0,0,0,17.164,85.708,578.223,63.775,3.039,0,NA,261.630000114441,261.533,8.385,5.802,5,11
"1069",8,1,4,2014-03-14,7,-1,1,NA,1030.76600003242,0,0,26.901,11.248,0,0,0,0,0,298.873,576.434,116.472,0,0,NA,261.630000114441,261.533,8.385,5.802,5,11
"1070",8,1,5,2014-03-14,7,1,1,NA,165.37900018692,0,0,0,88.603,0,0,0,0,9.024,67.485,0,0,0,0,NA,261.630000114441,261.533,8.385,5.802,5,11
"1071",8,2,1,2014-03-15,5,0,0,NA,72.6389997005463,0,0,0,17.496,0,0,0,0,0,54.985,0,0,0,0,NA,278.566999912262,278.353,6.875,3.912,6,11
"1072",8,2,2,2014-03-15,7,-1,1,NA,117.326999902725,0,1,43.411,23.071,0,0,0,17.086,9.538,23.664,0,0,0,0,NA,278.566999912262,278.353,6.875,3.912,6,11
"1073",8,2,3,2014-03-15,5,0,0,NA,18.1889998912811,0,0,0,0,0,0,0,0,9.892,8.211,0,0,0,0,NA,278.566999912262,278.353,6.875,3.912,6,11
"1074",8,2,4,2014-03-15,7,-1,1,NA,150.006000041962,0,0,0,16.854,0,0,0,0,12.103,121.042,0,0,0,0,NA,278.566999912262,278.353,6.875,3.912,6,11
"1075",8,2,5,2014-03-15,8,-1,1,NA,590.945000410081,0,1,8.005,238.787,77.59,0,0,0,31.171,234.524,0,0,0,0,NA,278.566999912262,278.353,6.875,3.912,6,11
"1076",8,3,1,2014-03-16,7,-1,1,NA,62.2720000743866,0,0,4.015,5.888,0,0,0,0,0,52.337,0,0,0,0,NA,251.900000333786,251.502,7.639,4.528,7,11
